uid,title,slug,simple-date,filename,date,worktype,categories,image-url,item-url,episode-title,episode-url
item60,Ernest Hemingway on Writing,ernest-hemingway-on-writing,2016-06-30,2016-06-30-ernest-hemingway-on-writing,2016-06-30 01:01:01,"""Development""",book,"51ZB35M3MNL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FErnest-Hemingway-Writing-Larry-Phillips%2Fdp%2F0684854295%2F,"Matt Mullenweg on Polyphasic Sleep, Tequila, and Building Billion-Dollar Companies",http://fourhourworkweek.com/2015/02/09/matt-mullenweg/
item59,Escape to River Cottage,escape-to-river-cottage,2016-06-29,2016-06-29-escape-to-river-cottage,2016-06-29 01:01:01,"""Development""",movie,,http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FEpisode-1%2Fdp%2FB00127XZQG%2F,5 Tools I Use For Faster And Better Sleep,http://fourhourworkweek.com/2015/10/17/5-tools-i-use-for-faster-and-better-sleep/
item62,Everyone Loves You When You’re Dead: Journeys into Fame and Madness,everyone-loves-you-when-youre-dead-journeys-into-fame-and-madness,2016-06-28,2016-06-28-everyone-loves-you-when-youre-dead-journeys-into-fame-and-madness,2016-06-28 01:01:01,"""Development""",book,"51t2DAfV1nL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FEveryone-Loves-When-Youre-Dead%2Fdp%2F0061543675%2F,"The Tim Ferriss Podcast, Ep 15: Neil Strauss, Author of The Game",http://fourhourworkweek.com/2014/06/24/neil-strauss/
item64,Existenze,existenze,2016-06-27,2016-06-27-existenze,2016-06-27 01:01:01,"""Development""",movie,,http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FeXistenZ-Jude-Law%2Fdp%2FB004SUDQ72%2F,"The Tim Ferriss Podcast, Episode 5: Filmmaker Jason Silva",http://fourhourworkweek.com/2014/05/14/jason-silva-brain-games/
item66,Exploring the World of Lucid Dreaming,exploring-the-world-of-lucid-dreaming,2016-06-26,2016-06-26-exploring-the-world-of-lucid-dreaming,2016-06-26 01:01:01,"""Development""",book,"510aKu0sPTL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FExploring-World-Dreaming-Stephen-LaBerge%2Fdp%2F034537410X,"The Psychedelic Explorer’s Guide – Risks, Micro-Dosing, Ibogaine, and More",http://fourhourworkweek.com/2015/03/21/james-fadiman/
item67,Fear and Loathing in Las Vegas,fear-and-loathing-in-las-vegas,2016-06-25,2016-06-25-fear-and-loathing-in-las-vegas,2016-06-25 01:01:01,"""Development""",book,510HmAq46sL._SY445_QL70_.jpg,http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FFear-Loathing-Las-Vegas-Screenplay-ebook%2Fdp%2FB003X96J00%2F,"The Random Show, Episode 25 — Gut Bacteria, Meditation, Startups, and More",http://fourhourworkweek.com/2014/08/22/the-random-show-episode-25-gut-bacteria-meditation-startups-and-more/
item68,Fiasco,fiasco,2016-06-24,2016-06-24-fiasco,2016-06-24 01:01:01,"""Development""",book,51rr3-rmyCL._SY445_QL70_.jpg,http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FFiasco-American-Military-Adventure-Iraq-ebook%2Fdp%2FB004IATD6U%2F,"Bryan Callen on Eating Corgis (Yes, The Dogs) and Improving Creativity",http://fourhourworkweek.com/2014/12/01/bryan-callen/
item69,Fight Club,fight-club,2016-06-23,2016-06-23-fight-club,2016-06-23 01:01:01,"""Development""",book,"4193ACIRUUL._SX218_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FFight-Club-The-Original-Screenplay%2Fdp%2FB004I8ZN9S%2F,"The Random Show, Episode 25 — Gut Bacteria, Meditation, Startups, and More",http://fourhourworkweek.com/2014/08/22/the-random-show-episode-25-gut-bacteria-meditation-startups-and-more/
item72,Food Rules,food-rules,2016-06-22,2016-06-22-food-rules,2016-06-22 01:01:01,"""Development""",book,"41sZnm7tgXL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FFood-Rules-An-Eaters-Manual%2Fdp%2F014311638X%2F,"Derek Sivers on Developing Confidence, Finding Happiness, and Saying “No” to Millions",http://fourhourworkweek.com/2015/12/14/derek-sivers-on-developing-confidence-finding-happiness-and-saying-no-to-millions/
item73,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,fooled-by-randomness-the-hidden-role-of-chance-in-life-and-in-the-markets,2016-06-21,2016-06-21-fooled-by-randomness-the-hidden-role-of-chance-in-life-and-in-the-markets,2016-06-21 01:01:01,"""Development""",book,"41AEX42XTQL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FFooled-Randomness-Hidden-Markets-Incerto%2Fdp%2F0812975219%2F,"The Tim Ferriss Show, Episode 18: James Altucher on How to Say “No”, Fail Better, and Build Businesses",http://fourhourworkweek.com/2014/07/11/james-altucher/
item75,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,freakonomics-a-rogue-economist-explores-the-hidden-side-of-everything,2016-06-20,2016-06-20-freakonomics-a-rogue-economist-explores-the-hidden-side-of-everything,2016-06-20 01:01:01,"""Development""",book,"51mb6DELsQL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FFreakonomics-Economist-Explores-Hidden-Everything%2Fdp%2F0060731338%2F,"The Tim Ferriss Show, Episode 18: James Altucher on How to Say “No”, Fail Better, and Build Businesses",http://fourhourworkweek.com/2014/07/11/james-altucher/
item76,Free to Choose,free-to-choose,2016-06-19,2016-06-19-free-to-choose,2016-06-19 01:01:01,"""Development""",book,"51cTIXF3iSL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FFree-Choose-Statement-Milton-Friedman%2Fdp%2F0156334607%2F,Tim Ferriss Interviews Arnold Schwarzenegger on Psychological Warfare (And Much More),http://fourhourworkweek.com/2015/02/02/arnold-schwarzenegger/
item77,Free Will,free-will,2016-06-18,2016-06-18-free-will,2016-06-18 01:01:01,"""Development""",book,"41gDp0vKLSL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FFree-Will-Sam-Harris%2Fdp%2F1451683405%2F,"The Tim Ferriss Show, Episode 14: Sam Harris, PhD on Spirituality, Neuroscience, Meditation, and More",http://fourhourworkweek.com/2014/06/18/sam-harris/
item79,Generations,generations,2016-06-17,2016-06-17-generations,2016-06-17 01:01:01,"""Development""",book,"51CFSJMSBML._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FGenerations-History-Americas-Future-1584%2Fdp%2F0688119123%2F,Tony Robbins and Peter Diamandis (XPRIZE) on the Magic of Thinking BIG,http://fourhourworkweek.com/2014/10/07/global-learning-xprize/
item80,Getting Things Done,getting-things-done,2016-06-16,2016-06-16-getting-things-done,2016-06-16 01:01:01,"""Development""",book,"41nNPRgxDrL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FGetting-Past-Negotiating-Difficult-Situations%2Fdp%2F0553371312%2F,"The Oracle of Silicon Valley, Reid Hoffman (Plus: Michael McCullough)",http://fourhourworkweek.com/2015/08/31/the-oracle-of-silicon-valley-reid-hoffman-plus-michael-mccullough/
item82,Go the F**k to Sleep,go-the-fk-to-sleep,2016-06-15,2016-06-15-go-the-fk-to-sleep,2016-06-15 01:01:01,"""Development""",book,"51LYILw0o-L._SX218_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FGo-F-Sleep-Adam-Mansbach%2Fdp%2F1617750255%2F,"How One Computer Hacker Conquered Online Dating, Opens Locked Cars, and More",http://fourhourworkweek.com/2015/05/02/samy-kamkar/
item249,God Is Not Great: How Religion Poisons Everything,god-is-not-great-how-religion-poisons-everything,2016-06-14,2016-06-14-god-is-not-great-how-religion-poisons-everything,2016-06-14 01:01:01,"""Development""",book,"41bLwpXe%2BlL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FGod-Not-Great-Religion-Everything%2Fdp%2F0446697966,"Sam Harris on Daily Routines, The Trolley Scenario, and 5 Books Everyone Should Read - http://fourhourworkweek.com/2015/07/08/sam-harris-on-daily-routines-the-trolley-scenario-and-5-books-everyone-should-read/",http://fourhourworkweek.com/2015/07/08/sam-harris-on-daily-routines-the-trolley-scenario-and-5-books-everyone-should-read/
item83,Good Calories,good-calories,2016-06-13,2016-06-13-good-calories,2016-06-13 01:01:01,"""Development""",book,"41ikBliWK8L._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FGood-Calories-Bad-Controversial-Science%2Fdp%2F1400033462%2F,"Dr. Peter Attia on Life-Extension, Drinking Jet Fuel, Ultra-Endurance, Human Foie Gras, and More",http://fourhourworkweek.com/2014/12/18/peter-attia/
item84,Good to Great and the Social Sectors: A Monograph to Accompany Good to Great,good-to-great-and-the-social-sectors-a-monograph-to-accompany-good-to-great,2016-06-12,2016-06-12-good-to-great-and-the-social-sectors-a-monograph-to-accompany-good-to-great,2016-06-12 01:01:01,"""Development""",book,"41z%2BF%2Bi4C2L._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FGood-Great-Social-Sectors-Monograph%2Fdp%2F0977326403%2F,The Tim Ferriss Show: Tracy DiNunzio on Rapid Growth and Rapid Learning,http://fourhourworkweek.com/2014/09/30/the-tim-ferriss-show-tracy-dinunzio-on-rapid-growth-and-rapid-learning/
item87,Grain Brain,grain-brain,2016-06-11,2016-06-11-grain-brain,2016-06-11 01:01:01,"""Development""",book,51KxsObdCrL._SY445_QL70_.jpg,http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FGrain-Brain-Surprising-Brains-Killers-ebook%2Fdp%2FB00BAXFCPO%2F,The Maverick of Brain Optimization,http://fourhourworkweek.com/2015/06/22/adam-gazzaley/
item89,Green Hills of Africa,green-hills-of-africa,2016-06-10,2016-06-10-green-hills-of-africa,2016-06-10 01:01:01,"""Development""",book,"51wtK8U7DzL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FGreen-Hills-Africa-Ernest-Hemingway%2Fdp%2FB003AWQRXE%2F,The Tim Ferriss Podcast is Live! Here Are Episodes 1 and 2,http://fourhourworkweek.com/2014/04/22/tim-ferriss-podcast/comment-page-6/
item90,Grizzly Man,grizzly-man,2016-06-09,2016-06-09-grizzly-man,2016-06-09 01:01:01,"""Development""",movie,,http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FGrizzly-Man-Timothy-Treadwell%2Fdp%2FB000BMY2NS%2F,"Rolf Potts on Travel Tactics, Creating Time Wealth, and Lateral Thinking",http://fourhourworkweek.com/2014/11/04/rolf-potts/
item207,Hanging upside-down,hanging-upside-down,2016-06-08,2016-06-08-hanging-upside-down,2016-06-08 01:01:01,"""Development""",fitness,,http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FTeeter-Hang-Ups-Gravity-Conversion%2Fdp%2FB000PX1ZVU%2F,5 Tools I Use For Faster And Better Sleep,http://fourhourworkweek.com/2015/10/17/5-tools-i-use-for-faster-and-better-sleep/
item92,Hard-Boiled Wonderland and the End of the World,hard-boiled-wonderland-and-the-end-of-the-world,2016-06-07,2016-06-07-hard-boiled-wonderland-and-the-end-of-the-world,2016-06-07 01:01:01,"""Development""",book,"51MDi%2BcFRML._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FHard-Boiled-Wonderland-End-World-International%2Fdp%2F0679743464%2F,"Matt Mullenweg on Polyphasic Sleep, Tequila, and Building Billion-Dollar Companies",http://fourhourworkweek.com/2015/02/09/matt-mullenweg/comment-page-3/
item93,Hardstyle Abs,hardstyle-abs,2016-06-06,2016-06-06-hardstyle-abs,2016-06-06 01:01:01,"""Development""",book,51E0kv9UNuL._SY445_QL70_.jpg,http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FHard-Style-Abs-Pavel-Tsatsouline-ebook%2Fdp%2FB0097AMZ7K%2F,Pavel Tsatsouline on the Science of Strength and the Art of Physical Performance,http://fourhourworkweek.com/2015/01/15/pavel-tsatsouline/
item94,History of the Peloponnesian War,history-of-the-peloponnesian-war,2016-06-05,2016-06-05-history-of-the-peloponnesian-war,2016-06-05 01:01:01,"""Development""",book,"510Rl%2BAK7dL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FHistory-Peloponnesian-War-Thucydides%2Fdp%2F0140440399%2F,"Matt Mullenweg on Polyphasic Sleep, Tequila, and Building Billion-Dollar Companies",http://fourhourworkweek.com/2015/02/09/matt-mullenweg/comment-page-3/
item95,Hitch-22,hitch-22,2016-06-04,2016-06-04-hitch-22,2016-06-04 01:01:01,"""Development""",book,"51ty6xJ8PlL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FHitch-22-Memoir-Christopher-Hitchens%2Fdp%2F044654034X%2F,"Sam Harris on Daily Routines, The Trolley Scenario, and 5 Books Everyone Should Read",http://fourhourworkweek.com/2015/07/08/sam-harris-on-daily-routines-the-trolley-scenario-and-5-books-everyone-should-read/
item99,How Proust Can Change Your Life,how-proust-can-change-your-life,2016-06-03,2016-06-03-how-proust-can-change-your-life,2016-06-03 01:01:01,"""Development""",book,"61sI0KI5RYL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FHow-Proust-Change-Your-Life%2Fdp%2F0679779159%2F,"How Philosophy Can Change Your Life, Alain de Botton",http://fourhourworkweek.com/2015/11/10/alain-de-botton/
item98,How to Be a Movie Star,how-to-be-a-movie-star,2016-06-02,2016-06-02-how-to-be-a-movie-star,2016-06-02 01:01:01,"""Development""",book,"41Lb80KDCaL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FHow-Movie-Star-Elizabeth-Hollywood%2Fdp%2F0547134649%2F,"Margaret Cho on Comedy, Bisexuality, and The Slow-Carb Diet",http://fourhourworkweek.com/2014/11/10/margaret-cho/
item124,How To Make People Like You In 90 Seconds or Less,how-to-make-people-like-you-in-90-seconds-or-less,2016-06-01,2016-06-01-how-to-make-people-like-you-in-90-seconds-or-less,2016-06-01 01:01:01,"""Development""",book,"51BEh7zCLyL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FMake-People-Like-Seconds-Less%2Fdp%2F0761149465%2F,Derek Sivers Reloaded – On Success Habits and Billionaires with Perfect Abs,http://fourhourworkweek.com/2015/12/28/derek-sivers-reloaded-on-success-habits-and-billionaires-with-perfect-abs/
item97,How to Measure Anything,how-to-measure-anything,2016-05-31,2016-05-31-how-to-measure-anything,2016-05-31 01:01:01,"""Development""",book,"51JhJRBJdHL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FHow-Measure-Anything-Intangibles-Business%2Fdp%2F1118539273%2F,"Nick Ganju on The Majesty of Ping Pong, Poker, and How to Write Hit Songs",http://fourhourworkweek.com/2014/11/21/nick-ganju/
item100,How To Talk To Anyone,how-to-talk-to-anyone,2016-05-30,2016-05-30-how-to-talk-to-anyone,2016-05-30 01:01:01,"""Development""",book,"51l3jMA9XqL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FHow-Talk-Anyone-Success-Relationships%2Fdp%2F007141858X%2F,Derek Sivers Reloaded – On Success Habits and Billionaires with Perfect Abs,http://fourhourworkweek.com/2015/12/28/derek-sivers-reloaded-on-success-habits-and-billionaires-with-perfect-abs/
item101,How to Win Friends and Influence People,how-to-win-friends-and-influence-people,2016-05-29,2016-05-29-how-to-win-friends-and-influence-people,2016-05-29 01:01:01,"""Development""",book,"41%2B7Y%2BI2kTL._SX314_BO1,204,203,200_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FHow-Win-Friends-Influence-People%2Fdp%2F0671027034%2F,Derek Sivers Reloaded – On Success Habits and Billionaires with Perfect Abs,http://fourhourworkweek.com/2015/12/28/derek-sivers-reloaded-on-success-habits-and-billionaires-with-perfect-abs/
item102,Humiliation,humiliation,2016-05-28,2016-05-28-humiliation,2016-05-28 01:01:01,"""Development""",book,"41EYCSPc3eL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FHumiliation-Essays-Social-Discomfort-Violence%2Fdp%2F0801481171%2F,"Sam Harris on Daily Routines, The Trolley Scenario, and 5 Books Everyone Should Read",http://fourhourworkweek.com/2015/07/08/sam-harris-on-daily-routines-the-trolley-scenario-and-5-books-everyone-should-read/
item103,I Am That,i-am-that,2016-05-27,2016-05-27-i-am-that,2016-05-27 01:01:01,"""Development""",book,"51hyWgTQw%2BL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FI-Am-That-Nisargadatta-Maharaj%2Fdp%2F0893860468%2F,"Sam Harris on Daily Routines, The Trolley Scenario, and 5 Books Everyone Should Read",http://fourhourworkweek.com/2015/07/08/sam-harris-on-daily-routines-the-trolley-scenario-and-5-books-everyone-should-read/
item104,I Have Chosen to Stay and Fight,i-have-chosen-to-stay-and-fight,2016-05-26,2016-05-26-i-have-chosen-to-stay-and-fight,2016-05-26 01:01:01,"""Development""",book,"51MHGZssw1L._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FI-Have-Chosen-Stay-Fight%2Fdp%2F1594482209%2F,"Margaret Cho on Comedy, Bisexuality, and The Slow-Carb Diet",http://fourhourworkweek.com/2014/11/10/margaret-cho/
item214,I Thought It Was Just Me (but it isn’t),i-thought-it-was-just-me-but-it-isnt,2016-05-25,2016-05-25-i-thought-it-was-just-me-but-it-isnt,2016-05-25 01:01:01,"""Development""",book,"51dSc68kIeL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FThought-Was-Just-but-isnt%2Fdp%2F1592403352%2F,Brené Brown on Vulnerability and Home Run TED Talks,http://fourhourworkweek.com/2015/08/28/brene-brown-on-vulnerability-and-home-run-ted-talks/
item105,Iacocca: An Autobiography Mass Market,iacocca-an-autobiography-mass-market,2016-05-24,2016-05-24-iacocca-an-autobiography-mass-market,2016-05-24 01:01:01,"""Development""",book,"51s0lbeK-xL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FIacocca-An-Autobiography-Lee%2Fdp%2F0553251473%2F,Ramit Sethi on Persuasion and Turning a Blog Into a Multi-Million-Dollar Business,http://fourhourworkweek.com/2014/10/09/ramit-sethi-on-persuasion-and-turning-a-blog-into-a-multi-million-dollar-business/
item250,If This Is a Man and The Truce,if-this-is-a-man-and-the-truce,2016-05-23,2016-05-23-if-this-is-a-man-and-the-truce,2016-05-23 01:01:01,"""Development""",book,"41vTGy5xYuL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FThis-Man-Truce-Primo-Levi%2Fdp%2F0349100136,"Bryan Callen on Eating Corgis (Yes, The Dogs) and Improving Creativity - http://fourhourworkweek.com/2014/12/01/bryan-callen",http://fourhourworkweek.com/2014/12/01/bryan-callen
item106,Influence,influence,2016-05-22,2016-05-22-influence,2016-05-22 01:01:01,"""Development""",book,"512-B-1yXuL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FInfluence-Psychology-Persuasion-Revised-Edition%2Fdp%2F006124189X%2F,Derek Sivers Reloaded – On Success Habits and Billionaires with Perfect Abs,http://fourhourworkweek.com/2015/12/28/derek-sivers-reloaded-on-success-habits-and-billionaires-with-perfect-abs/
item107,Innovation and Entrepreneurship,innovation-and-entrepreneurship,2016-05-21,2016-05-21-innovation-and-entrepreneurship,2016-05-21 01:01:01,"""Development""",book,"411IJ6TIhLL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FInnovation-Entrepreneurship-Peter-F-Drucker%2Fdp%2F0060851139%2F,"Matt Mullenweg on Polyphasic Sleep, Tequila, and Building Billion-Dollar Companies",http://fourhourworkweek.com/2015/02/09/matt-mullenweg/comment-page-3/
item108,Islam and the Future of Tolerance,islam-and-the-future-of-tolerance,2016-05-20,2016-05-20-islam-and-the-future-of-tolerance,2016-05-20 01:01:01,"""Development""",book,"41T0TOR8v5L._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FIslam-Future-Tolerance-A-Dialogue%2Fdp%2F0674088700%2F,"Sam Harris on Daily Routines, The Trolley Scenario, and 5 Books Everyone Should Read",http://fourhourworkweek.com/2015/07/08/sam-harris-on-daily-routines-the-trolley-scenario-and-5-books-everyone-should-read/
item241,It Would Be So Nice If You Weren’t Here,it-would-be-so-nice-if-you-werent-here,2016-05-19,2016-05-19-it-would-be-so-nice-if-you-werent-here,2016-05-19 01:01:01,"""Development""",book,"41K9QCNGGEL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FWould-Nice-You-Werent-Here%2Fdp%2F0679731342%2F,Hit Filmmaker Jon Favreau’s Techniques and Routines,http://fourhourworkweek.com/2015/04/14/jon-favreau/
item109,Jesus’ Son: Stories,jesus-son-stories,2016-05-18,2016-05-18-jesus-son-stories,2016-05-18 01:01:01,"""Development""",book,"51TJWEIRsEL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FJesus-Son-Stories-Denis-Johnson%2Fdp%2F031242874X%2F,"The Tim Ferriss Show, Episode 18: James Altucher on How to Say “No”, Fail Better, and Build Businesses",http://fourhourworkweek.com/2014/07/11/james-altucher/
item110,Kettlebell: Simple and Sinister,kettlebell-simple-and-sinister,2016-05-17,2016-05-17-kettlebell-simple-and-sinister,2016-05-17 01:01:01,"""Development""",book,51Loz%2BpS70L._SY445_QL70_.jpg,http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FKettlebell-Simple-Sinister-Pavel-Tsatsouline-ebook%2Fdp%2FB00GF2HP9G%2F,Pavel Tsatsouline on the Science of Strength and the Art of Physical Performance,http://fourhourworkweek.com/2015/01/15/pavel-tsatsouline/
item111,King of Kong,king-of-kong,2016-05-16,2016-05-16-king-of-kong,2016-05-16 01:01:01,"""Development""",movie,,http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FKing-Kong-Quarters-Billy-Mitchell%2Fdp%2FB001518KW8%2F,"The Random Show, Episode 25 — Gut Bacteria, Meditation, Startups, and More",http://fourhourworkweek.com/2014/08/22/the-random-show-episode-25-gut-bacteria-meditation-startups-and-more/
item112,Kitchen Confidential,kitchen-confidential,2016-05-15,2016-05-15-kitchen-confidential,2016-05-15 01:01:01,"""Development""",book,"513WXTU2Q4L._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FKitchen-Confidential-Updated-Edition-Adventures%2Fdp%2F0060899220%2F,Hit Filmmaker Jon Favreau’s Techniques and Routines,http://fourhourworkweek.com/2015/04/14/jon-favreau/
item115,Learning Not to Drown,learning-not-to-drown,2016-05-14,2016-05-14-learning-not-to-drown,2016-05-14 01:01:01,"""Development""",book,"511nDBzMw3L._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FLearning-Not-Drown-Anna-Shinoda%2Fdp%2F1416993932%2F,"The Tim Ferriss Show, Episode 21: Mike Shinoda of Linkin Park – Making Art, Making Music, Getting To 60+ Million Albums",http://fourhourworkweek.com/2014/08/04/mike-shinoda/
item116,Leaves of Grass,leaves-of-grass,2016-05-13,2016-05-13-leaves-of-grass,2016-05-13 01:01:01,"""Development""",book,"51yMo8L99dL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FLeaves-Grass-Walt-Whitman%2Fdp%2F1934451525%2F,"Rolf Potts on Travel Tactics, Creating Time Wealth, and Lateral Thinking",http://fourhourworkweek.com/2014/11/04/rolf-potts/
item251,Life Is Elsewhere,life-is-elsewhere,2016-05-12,2016-05-12-life-is-elsewhere,2016-05-12 01:01:01,"""Development""",book,"51k9%2B14Sv8L._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FLife-Elsewhere-Milan-Kundera%2Fdp%2F0060997028,"The Tim Ferriss Podcast, Ep 15: Neil Strauss, Author of The Game - http://fourhourworkweek.com/2014/06/24/neil-strauss/",http://fourhourworkweek.com/2014/06/24/neil-strauss/
